"subject"	"activity"	"Id"	"feature"	"mean"
19	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.0730930306923077
19	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.08315450836225
20	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.0892716006470588
20	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0746568393030303
20	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.0763556159315068
20	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0841234323137255
20	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.0695031058
20	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.0836451256901961
21	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.0820150201077778
21	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0757109789882353
21	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.0754543858764045
21	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0782251820211538
21	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.0901452883333333
21	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.104034223065957
22	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.0752202242222222
22	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0807687311935484
22	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.0752322891746032
22	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0627777634002174
22	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.101584640833333
22	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.0877172239047619
23	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.0831787608333333
23	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0770022352205882
23	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.0750206478676471
23	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0987319085964407
23	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.0578010605648148
23	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.0723649984647059
24	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.08072123275
24	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0763318528529412
24	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.0746177416521739
24	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0731938975362069
24	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.0802619828545455
24	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.0862310100338983
25	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.0879071687671233
25	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0752087009912308
25	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.0752337295675676
25	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0721720712281081
25	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.110656929396552
25	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.0740041435707692
26	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.0866502529210526
26	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0764443226333333
26	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.0753578207972973
26	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0652303740728813
26	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.111470787918
26	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.0755645318545455
27	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.0766268551324324
27	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0779038963571429
27	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.074969980825
27	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0684331971807018
27	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.0936273220295455
27	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.0734763532039216
28	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.0780770644
28	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0768671621527778
28	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.0753131601898734
28	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0931122231851852
28	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.0972653457891304
28	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.0706831871117647
29	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.0718861195971014
29	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0745438102516667
29	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.0753052530307692
29	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0853743348528302
29	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.0636871965479167
29	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.106345193353878
30	"LAYING"	6	"tBodyAccJerk-mean()-X"	0.0752196666428571
30	"SITTING"	4	"tBodyAccJerk-mean()-X"	0.0760057731790323
30	"STANDING"	5	"tBodyAccJerk-mean()-X"	0.0752414472033898
30	"WALKING"	1	"tBodyAccJerk-mean()-X"	0.0688689970184615
30	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-X"	0.0883933037048387
30	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-X"	0.0579840372876923
1	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0038382040088
1	"SITTING"	4	"tBodyAccJerk-mean()-Y"	-0.000619102785106384
1	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00797573092830189
1	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0282721095884211
1	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.0296504490408163
1	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.0194863076188679
2	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.012254788451875
2	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.0116954511323913
2	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0103291774794444
2	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0182492679288136
2	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.00327959081489362
2	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.00970985514333333
3	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0138041011306452
3	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.00272529134230769
3	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00771663644590164
3	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0100591485
3	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.0109707769183673
3	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.0397249270484746
4	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.00693313213968519
4	"SITTING"	4	"tBodyAccJerk-mean()-Y"	-0.0108582171094
4	"STANDING"	5	"tBodyAccJerk-mean()-Y"	-0.00653015693773214
4	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.00295602428666667
4	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.00563780215111111
4	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.0234018993153846
5	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.00747460829615385
5	"SITTING"	4	"tBodyAccJerk-mean()-Y"	-0.00278773346136363
5	"STANDING"	5	"tBodyAccJerk-mean()-Y"	-0.00221990214464286
5	"WALKING"	1	"tBodyAccJerk-mean()-Y"	-0.0163194101232143
5	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.0137618233808511
5	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.0140130363106383
6	"LAYING"	6	"tBodyAccJerk-mean()-Y"	-0.00114529240245614
6	"SITTING"	4	"tBodyAccJerk-mean()-Y"	2.55649800000023e-06
6	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00871883993421053
6	"WALKING"	1	"tBodyAccJerk-mean()-Y"	-0.0164831715964912
6	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.00987685807166667
6	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.00371343419607843
7	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0250624183634615
7	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.0116863419310417
7	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00694700354075472
7	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0184322723280702
7	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.0191061075170213
7	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.000812387078431372
8	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0233299159137037
8	"SITTING"	4	"tBodyAccJerk-mean()-Y"	-0.00657516306713044
8	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00814951727462963
8	"WALKING"	1	"tBodyAccJerk-mean()-Y"	-0.00603947514583333
8	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.0380193846210526
8	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.014120592097561
9	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.011561732718
9	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.009817397262
9	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0130699796066667
9	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0212255910017308
9	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.0206865965952381
9	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.00126612218367347
10	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.015698997097069
10	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.00897875458703704
10	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0119007630575
10	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.00408248792641509
10	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.0107824902368421
10	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.0266314282191489
11	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0122193853629825
11	"SITTING"	4	"tBodyAccJerk-mean()-Y"	-0.000213838552075472
11	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0124130965551064
11	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0127682476559322
11	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.0252274201521739
11	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.0132625289255556
12	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.00774408308
12	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.0105990504054902
12	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0100480041062295
12	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0197766948336
12	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.0119289154608696
12	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.00689494886730769
13	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0183441894580645
13	"SITTING"	4	"tBodyAccJerk-mean()-Y"	-0.00112344092891837
13	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00762035230350877
13	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.00308364501403509
13	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.00751868156382979
13	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.00128009758363636
14	"LAYING"	6	"tBodyAccJerk-mean()-Y"	-0.00831507059607843
14	"SITTING"	4	"tBodyAccJerk-mean()-Y"	-0.00436185985848148
14	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00579566182983333
14	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.024116023559322
14	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.0291339421022222
14	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.0183131159944444
15	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0123984271386111
15	"SITTING"	4	"tBodyAccJerk-mean()-Y"	-0.00898437589491525
15	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00617255520183019
15	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.00890588563518519
15	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.01511589985
15	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.00417361847916667
16	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0132805054325714
16	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.00985642890855072
16	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0120767950358846
16	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.00968444678235294
16	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.0148114530276596
16	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.0173729333352941
17	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.00706867100408451
17	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.0056097104915625
17	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00657853452564103
17	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0130098548360656
17	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.0113826178208696
17	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.03083565139375
18	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0117018961415385
18	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.00694560289491228
18	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0104698718417123
18	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0282745481892857
18	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.000757069449090909
18	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.0211654691775862
19	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.011149573306747
19	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.0137921005843836
19	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00991338273931507
19	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0144113482019523
19	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.0386872111282051
19	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.056818586275
20	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.00110822495382353
20	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.00597430268636364
20	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0116930221630137
20	"WALKING"	1	"tBodyAccJerk-mean()-Y"	-0.0210619558882353
20	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.00436449644888889
20	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.00659982629803922
21	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0119943671007778
21	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.0121020139594259
21	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0100621171270225
21	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.00235197553846154
21	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.0213998492444444
21	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.0156290073042553
22	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.00459834754236111
22	"SITTING"	4	"tBodyAccJerk-mean()-Y"	-0.000842715149193548
22	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0107286964173016
22	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0356746339782609
22	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.0211126110833333
22	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.0367082966285714
23	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.01535144005125
23	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.0101351394211029
23	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0105861517936765
23	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0148955926864407
23	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.0375005150740741
23	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.039986286827451
24	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0119819524179167
24	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.00476702575745588
24	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0109839689101449
24	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0121254591034483
24	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.00447316273690909
24	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.0150816047830508
25	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0284619311524658
25	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.00485415893230769
25	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0066321397672973
25	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.00351115201418919
25	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.0195416626931035
25	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.00925514041553846
26	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0124420033513158
26	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.00692238958961538
26	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0081732226404054
26	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0196712144372881
26	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.007131601642
26	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.00209171684890909
27	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0126491088851351
27	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.004670724222
27	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0122433312349875
27	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.00161230290877193
27	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.0159869469363636
27	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.0140229374470588
28	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.005939923320625
28	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.0148338232684722
28	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.00907363218518987
28	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0226486602722222
28	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.0143450903413043
28	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	0.0222985408245098
29	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0116912059556522
29	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.00598531404666667
29	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0115104978664615
29	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0223870454150943
29	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	0.000621016968750005
29	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.000689019191836735
30	"LAYING"	6	"tBodyAccJerk-mean()-Y"	0.0107680190087143
30	"SITTING"	4	"tBodyAccJerk-mean()-Y"	0.00975692523887097
30	"STANDING"	5	"tBodyAccJerk-mean()-Y"	0.0120860416340678
30	"WALKING"	1	"tBodyAccJerk-mean()-Y"	0.0219656545
30	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Y"	-0.00756110754193549
30	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Y"	-0.00358719228769231
1	"LAYING"	6	"tBodyAccJerk-mean()-Z"	0.010834236361
1	"SITTING"	4	"tBodyAccJerk-mean()-Z"	-0.00336779235021277
1	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.00368524954709434
1	"WALKING"	1	"tBodyAccJerk-mean()-Z"	-0.00416840617789474
1	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	-0.0109719730183673
1	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	-0.0455625449113208
2	"LAYING"	6	"tBodyAccJerk-mean()-Z"	-0.00180264895625
2	"SITTING"	4	"tBodyAccJerk-mean()-Z"	0.00760546929869565
2	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.00837158846722222
2	"WALKING"	1	"tBodyAccJerk-mean()-Z"	0.00789533706610169
2	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	-0.0209351677765957
2	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	0.01948143925
3	"LAYING"	6	"tBodyAccJerk-mean()-Z"	-0.00435625874355645
3	"SITTING"	4	"tBodyAccJerk-mean()-Z"	-0.00423348373557692
3	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.00807177934114754
3	"WALKING"	1	"tBodyAccJerk-mean()-Z"	-0.00562264594827586
3	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	-0.00202727978142857
3	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	0.0208205538101695
4	"LAYING"	6	"tBodyAccJerk-mean()-Z"	-0.00641054328740741
4	"SITTING"	4	"tBodyAccJerk-mean()-Z"	-0.0121499951596
4	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.0211889890567857
4	"WALKING"	1	"tBodyAccJerk-mean()-Z"	-0.000767679338333334
4	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	-0.00729137766444444
4	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	0.00340280836730769
5	"LAYING"	6	"tBodyAccJerk-mean()-Z"	-0.00304067159653846
5	"SITTING"	4	"tBodyAccJerk-mean()-Z"	0.00338609594827273
5	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.0122812220569643
5	"WALKING"	1	"tBodyAccJerk-mean()-Z"	8.32159351785732e-05
5	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	0.0213397664446809
5	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	-0.025590953282766
6	"LAYING"	6	"tBodyAccJerk-mean()-Z"	0.00328817288070175
6	"SITTING"	4	"tBodyAccJerk-mean()-Z"	0.00623727782090909
6	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.00481712245438596
6	"WALKING"	1	"tBodyAccJerk-mean()-Z"	-0.00738931200701754
6	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	-0.00932470617291667
6	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	-0.00237816579411765
7	"LAYING"	6	"tBodyAccJerk-mean()-Z"	-0.0131653918205769
7	"SITTING"	4	"tBodyAccJerk-mean()-Z"	0.0162004141964583
7	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.0108420294035849
7	"WALKING"	1	"tBodyAccJerk-mean()-Z"	-0.0210398551649123
7	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	-0.0160390392510638
7	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	-7.4519666666666e-05
8	"LAYING"	6	"tBodyAccJerk-mean()-Z"	-0.0169218791344444
8	"SITTING"	4	"tBodyAccJerk-mean()-Z"	-0.0106808920069565
8	"STANDING"	5	"tBodyAccJerk-mean()-Z"	0.00322153267648148
8	"WALKING"	1	"tBodyAccJerk-mean()-Z"	-0.000673798876875
8	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	-0.0394356157631579
8	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	-0.0674583919268293
9	"LAYING"	6	"tBodyAccJerk-mean()-Z"	-0.0070536778584
9	"SITTING"	4	"tBodyAccJerk-mean()-Z"	-0.008674672651
9	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.004700785502
9	"WALKING"	1	"tBodyAccJerk-mean()-Z"	0.00414762740192308
9	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	0.00262568854761905
9	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	0.00766046602367347
10	"LAYING"	6	"tBodyAccJerk-mean()-Z"	0.00716689586275862
10	"SITTING"	4	"tBodyAccJerk-mean()-Z"	-0.00499566427666667
10	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.00485841031477273
10	"WALKING"	1	"tBodyAccJerk-mean()-Z"	-0.0162953195396226
10	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	0.000152617173684209
10	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	-0.0513375831851064
11	"LAYING"	6	"tBodyAccJerk-mean()-Z"	0.00277690502070175
11	"SITTING"	4	"tBodyAccJerk-mean()-Z"	0.00833400761716981
11	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.00074591623212766
11	"WALKING"	1	"tBodyAccJerk-mean()-Z"	-0.013364827779661
11	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	-0.0225208905847826
11	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	-0.0151463896833333
12	"LAYING"	6	"tBodyAccJerk-mean()-Z"	-0.0043714837772
12	"SITTING"	4	"tBodyAccJerk-mean()-Z"	-0.0020457599227451
12	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.00788131384131148
12	"WALKING"	1	"tBodyAccJerk-mean()-Z"	0.005025870328
12	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	0.00485262425869565
12	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	0.00906662793461539
13	"LAYING"	6	"tBodyAccJerk-mean()-Z"	-0.00988389709596774
13	"SITTING"	4	"tBodyAccJerk-mean()-Z"	-0.0232397245106122
13	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.000704979340543859
13	"WALKING"	1	"tBodyAccJerk-mean()-Z"	0.00597249011754386
13	"WALKING_DOWNSTAIRS"	3	"tBodyAccJerk-mean()-Z"	-0.0252977670276596
13	"WALKING_UPSTAIRS"	2	"tBodyAccJerk-mean()-Z"	-0.0254126299290909
14	"LAYING"	6	"tBodyAccJerk-mean()-Z"	-0.0323601505045098
14	"SITTING"	4	"tBodyAccJerk-mean()-Z"	-0.0105744513096296
14	"STANDING"	5	"tBodyAccJerk-mean()-Z"	-0.00720777760485
14	"WALKING"	1	"tBodyAccJerk-mean()-Z"	0.0199723036949153
